Date_of_Sale,Address,County,Eircode,Price,Not_Full_Market_Price,VAT_Exclusive,Description_of_Property,Property_Size_Description,Sale_Year,Sale_Month
2021-06-14,"51 THE CAIRNS, CROSSAKIEL, KELLS",Meath,A82HX25,262000.0,0,0,0,,2021,6
2017-02-27,"3 LYMEWOOD MEWS, NORTHWOOD, SANTRY DUBLIN 9",Dublin,,206000.0,0,0,0,,2017,2
2016-08-19,"23 WOODBINE WAY, PILLTOWN, KINSALEBEG",Waterford,,120000.0,0,0,1,greater than 125 sq metres,2016,8
2022-03-07,"62 CLUAIN AOIBHINN, MAYNOOTH, KILDARE",Kildare,W23K0V9,340000.0,0,0,0,,2022,3
2011-10-18,"10 Chalfont Road, Malahide, County Dublin",Dublin,,408000.0,0,0,0,,2011,10
2025-02-19,"16 LAKLEANDS PARK, TERENURE, DUBLIN 6W",Dublin,D6WFH98,1415000.0,0,0,0,,2025,2
2017-02-13,"CASTLETOWN, KILFLYNN, TRALEE",Kerry,,100000.0,0,0,0,,2017,2
2019-12-19,"HILL OF BERRIES, ATHLONE, WESTMEATH",Roscommon,,265000.0,0,0,0,,2019,12
2022-11-14,"CASTLEQUINN COTTAGE, FILEMORE, CAHIRCIVEEN",Kerry,V23FV59,247500.0,0,0,0,,2022,11
2023-05-18,"2 Castle Way, Cherrywood",Dublin,,405286.34,0,1,1,,2023,5
2013-08-21,"10 Garden Village Drive, Kilpedder",Wicklow,,217000.0,0,0,0,,2013,8
2015-05-22,"55 CNOC NA GAOITHE, LANESBORO, LONGFORD",Longford,,45000.0,0,0,0,,2015,5
2010-07-22,"4 Harbour Glimpse, Raheen Road, Youghal",Cork,,160000.0,0,0,0,,2010,7
2017-07-19,"19 COURT CRESCENT, BALLYJAMESDUFF, CO CAVAN",Cavan,,90000.0,0,0,0,,2017,7
2021-08-12,"PORTAIN, BATTERSTOWN, MEATH",Meath,A86RK65,290000.0,0,0,0,,2021,8
2013-08-20,"inch heights, blackwater, enniscorthy",Wexford,,70000.0,0,0,0,,2013,8
2015-05-20,"6 DOLPHIN ST, LOUGHREA, GALWAY",Galway,,50000.0,0,0,0,,2015,5
2019-03-15,"21 CARRIGMORE COURT, CITYWEST, DUBLIN",Dublin,,146180.0,0,0,0,,2019,3
2025-09-30,"433 LONG BOAT QUAY NORTH, GRAND CANAL DOCK, DUBLIN 2",Dublin,D02P265,435000.0,0,0,0,,2025,9
2017-03-21,"8 CLONTARF ROAD, TULLAMORE, CO OFFALY",Offaly,,85000.0,0,0,0,,2017,3
2023-04-26,"23 THE OAKS, FRENCHPARK, ROSCOMMON",Roscommon,F45FN32,25000.0,0,0,0,,2023,4
2020-12-02,"MOUNTHALL COTTAGE, CROSSROADS, KILLYGORDON",Donegal,,30000.0,0,0,0,,2020,12
2018-11-23,"8 TORY SQ, WATERVILLE, BLANCHARDSTOWN DUBLIN 15",Dublin,,245000.0,0,0,0,,2018,11
2017-03-02,"233 ST BRENDANS PK, TRALEE, KERRY",Kerry,,87000.0,0,0,0,,2017,3
2017-06-09,"28 CYPRESS RD, MOUNT MERRION, DUBLIN",Dublin,,792000.0,0,0,0,,2017,6
2019-02-05,"2 RATHGOGGAN HOUSE, CHAPEL STREET, CHARLEVILLE",Cork,,280000.0,0,0,0,,2019,2
2014-01-10,"Little Ship Street, Dublin 8",Dublin,,105000.0,0,0,0,,2014,1
2024-08-07,"ROCKHILL, BRUREE, LIMERICK",Limerick,,80000.0,0,0,0,,2024,8
2010-08-16,"77 Bridgemeadow, Milehouse Road, Enniscorthy",Wexford,,70661.16,0,1,1,greater than or equal to 38 sq metres and less than 125 sq metres,2010,8
2013-07-03,"Clonlyon, The Glebe, Belmont  Birr",Offaly,,85000.0,0,0,0,,2013,7
2014-06-26,"EVERS LANE, BALDONGAN, SKERRIES",Dublin,,785000.0,0,0,0,,2014,6
2012-04-04,"10 GLENDINE WOODS, BALLYFOYLE ROAD, KILKENNY",Kilkenny,,290748.89,0,1,1,greater than 125 sq metres,2012,4
2014-09-15,"BARBAHA, CARRIGATOHER, NENAGH",Tipperary,,40000.0,0,0,0,,2014,9
2011-11-11,"Ballycananna, Ballysteen, Askeaton",Limerick,,25000.0,1,0,0,,2011,11
2016-06-09,"1 MEADOW RD, RIVERVIEW, KNOCKBOY",Waterford,,175000.0,0,0,0,,2016,6
2023-08-14,"970 ST PATRICKS PARK, CELBRIDGE, KILDARE",Kildare,W23PP52,290000.0,0,0,0,,2023,8
2020-11-11,"HOLYWELL RD, SLIGO, SLIGO",Sligo,,35000.0,0,0,0,,2020,11
2015-10-14,"35 FAIQHAVEN ROAD, CASTLEKNOCK ROAD, CASTLEKNOCK",Dublin,,519000.0,0,1,1,greater than or equal to 38 sq metres and less than 125 sq metres,2015,10
2015-03-27,"26 FORRESTHILL, SWORDS",Dublin,,290000.0,0,0,0,,2015,3
2020-11-17,"16 ARAN COURT, KNOCKNACARRA RD, KNOCKNACARRA",Galway,,155000.0,0,0,0,,2020,11
2024-05-01,"APT 61, RIVERDALE, ORANMORE",Galway,H91AT18,260000.0,0,0,0,,2024,5
2023-06-16,"6 Barnwell Walk, Barnwell, Hansfield",Dublin,,493392.0,0,1,1,,2023,6
2019-05-09,"2 THE LAWN, MOYGLARE HALL, MAYNOOTH",Kildare,,375000.0,0,0,0,,2019,5
2022-06-24,"APT 8, LYNN COURT, LYNN RD",Westmeath,N91E032,100000.0,0,0,0,,2022,6
2017-03-03,"Apartment 145 Neptune Block, Honeypark, Dun-Laoghaire",Dublin,,308370.05,0,1,1,greater than or equal to 38 sq metres and less than 125 sq metres,2017,3
2018-11-29,"BALLARDIN, DUNDERRY, NAVAN",Meath,,124708.0,0,0,0,,2018,11
2025-05-30,"27 Claí Mór, Old Monivea Road, Ballybrit",Galway,,421585.9,0,1,1,,2025,5
2021-11-18,"SILVERGROVE, BODYKE, COUNTY CLARE",Clare,V94CDR4,295000.0,0,0,0,,2021,11
2018-08-17,"48 Oak Hill, Gorey",Wexford,,246695.71,0,1,1,greater than or equal to 38 sq metres and less than 125 sq metres,2018,8
2019-03-12,"35 THE AVENUE, HIGHLANDS, DROGHEDA",Meath,,240000.0,0,0,0,,2019,3
2021-07-08,"2 KNOCKNACROAGHA, CLOVER HILL, BALLINROBE",Mayo,,186000.0,0,0,0,,2021,7
2017-10-17,"HUNTSTOWN HOUSE, HUNTSTOWN, SWORDS",Dublin,,93750.0,0,0,0,,2017,10
2024-12-05,"5 PAIRC NA BLATH, BALLINROAD, DUNGARVAN",Waterford,X35NP30,225000.0,0,0,0,,2024,12
2021-04-15,"CLOONCARHA, BALLAGHADERREEN, COUNTY MAYO",Mayo,F45EH90,16500.0,0,0,0,,2021,4
2016-08-04,"16 DAN DESMOND VILLAS, PASSAGE WEST, CORK",Cork,,105000.0,0,0,0,,2016,8
2014-12-08,"47 RINUCCINI, DUBLIN RD, PORTLAOISE",Laois,,75000.0,0,0,0,,2014,12
2018-11-09,"13 GROGANS RD, WEXFORD, WEXFORD",Wexford,,90000.0,0,0,0,,2018,11
2024-08-27,"27 WOODLEIGH OAK, HIGHFIELD RD, RATHGAR DUBLIN 6",Dublin,D06X753,340000.0,0,0,0,,2024,8
2024-01-12,"38 CUIRT MONARD, MONARD, TIPPERARY",Tipperary,E34H026,230000.0,0,0,0,,2024,1
2018-11-06,"CASTLE ST, MACROOM, CORK",Cork,,143000.0,0,0,0,,2018,11
2025-01-23,"OLD CHURCH RD, PASSAGE WEST, CO CORK",Cork,,177500.0,0,0,0,,2025,1
2013-08-01,"23 Lea Road, Sandymount",Dublin,,815000.0,0,0,0,,2013,8
2021-04-23,"68 ADARE MANOR, ADARE, CO LIMERICK",Limerick,,570000.0,0,0,0,,2021,4
2022-03-03,"7 OAK HALL, LARKFIELD VIEW, CLAY FARM",Dublin,D18C9YE,370044.0,0,1,1,,2022,3
2012-03-21,"3a melbourne gardens, bawn road, rush",Dublin,,200000.0,0,0,0,,2012,3
2018-12-18,"BALLYSTRIG, RHODE, CO. OFFALY",Offaly,,225000.0,0,0,0,,2018,12
2013-08-01,"Tinnock, Campile, New Ross",Wexford,,110000.0,0,1,1,greater than or equal to 38 sq metres and less than 125 sq metres,2013,8
2015-05-12,"19 Mullach Glas Crescent, Monaghan",Monaghan,,70000.0,0,1,1,greater than or equal to 38 sq metres and less than 125 sq metres,2015,5
2024-06-11,"9 RUSSELL CLOSE, FATHER RUSSELL RD, BALLYKEEFE",Limerick,V94AY2R,395000.0,0,0,0,,2024,6
2025-01-21,"66 SHANNON HEIGHTS, KILRUSH, CLARE",Clare,V15FD35,235000.0,0,0,0,,2025,1
2024-04-17,"16 THE CRESCENT, BINN EADAIR VIEW, SUTTON",Dublin,D13C6K7,590000.0,0,0,0,,2024,4
2022-05-18,"6 SPRINGLAWN, ASHLEY COURT, WATERFORD",Waterford,X91YW1W,256000.0,0,0,0,,2022,5
2013-05-17,"DRUMBOE UPPER, STRANORLAR",Donegal,,50000.0,0,0,0,,2013,5
2015-07-24,"67 PARK VALE, BALDOYLE, DUBLIN 13",Dublin,,275000.0,0,0,0,,2015,7
2015-04-21,"168  Maple Woods, Ballinacurra, Midleton",Cork,,175000.0,0,1,1,greater than or equal to 38 sq metres and less than 125 sq metres,2015,4
2011-09-29,"55 Hazelwood, Shankill",Dublin,,290000.0,0,0,0,,2011,9
2022-08-04,"BALLINACURRA EAST, MIDLETON, CORK",Cork,P25EA34,510000.0,0,0,0,,2022,8
2015-09-25,"9 MILLMOUNT PLACE, DRUMCONDRA, DUBLIN 9",Dublin,,341000.0,0,0,0,,2015,9
2019-02-06,"16 ARD CAOIN, HEYWOOD RD, CLONMEL",Tipperary,,165000.0,0,0,0,,2019,2
2016-02-16,"130 COIS LUACHRA, DOORADOYLE, LIMERICK",Limerick,,65000.0,0,0,0,,2016,2
2015-06-05,"8 SUMMERLAND, MORRISONS RD, WATERFORD",Waterford,,34000.0,0,0,0,,2015,6
2024-10-01,"43 Littlebrook, Chapel Road, Delgany",Wicklow,,555066.0,0,1,1,,2024,10
2024-10-04,"61 CRAIGFORD DR, KILLESTER, DUBLIN 5",Dublin,D05V1F7,573000.0,0,0,0,,2024,10
2016-06-02,"GREENWOOD, BALLYHAUNIS, MAYO",Mayo,,238000.0,0,0,0,,2016,6
2021-03-12,"OLD CREDIT UNION, MAIN STREET, CROSSAKIEL",Meath,,65000.0,0,0,0,,2021,3
2022-02-02,"74 HEYTESBURY LANE, BALLSBRIDGE, DUBLIN 4",Dublin,D04N6X9,1350000.0,0,0,0,,2022,2
2025-06-11,"2 CHURCH STREET, COBH, CO. CORK.",Cork,P24CF90,230000.0,0,0,0,,2025,6
2024-02-09,"55 WATERMEADOW DR, TALLAGHT DUBLIN 24, DUBLIN",Dublin,D24TH7X,442000.0,0,0,0,,2024,2
2022-11-04,"2 CHARLESTOWN RD, ST MARGARETS RD, DUBLIN 11",Dublin,D11PR80,350000.0,0,0,0,,2022,11
2017-06-14,"84 BEAUFORT DOWNS, RATHFARNHAM, DUBLIN 14",Dublin,,505000.0,0,0,0,,2017,6
2014-12-10,"STAGMOUNT, ROCHCHAPEL, CORK",Cork,,25000.0,0,0,0,,2014,12
2011-06-23,"30 Cappagh Grove, Ballinagar",Offaly,,138600.0,0,0,0,,2011,6
2019-05-10,"14 COURTWOOD, GARRYDUFF, ROCHESTOWN",Cork,,415356.0,0,0,0,,2019,5
2024-02-09,"6A FERNLEIGH GROVE, CASTLEKNOCK, DUBLIN 15",Dublin,D15FC97,241000.0,0,0,0,,2024,2
2020-01-17,"MILLVIEW, DANESFORT RD, BENNETTSBRIDGE",Kilkenny,,510000.0,0,0,0,,2020,1
2018-02-26,"1 SUMMERFIELD, KILLEAGH RD, YOUGHAL",Cork,,120000.0,0,0,0,,2018,2
2019-05-24,"73 CLAREVIEW PK, BALLYBANE, GALWAY",Galway,,167500.0,0,0,0,,2019,5
2014-04-10,"16 THE GREEN, JOHNSTOWN MANOR, JOHNSTOWN",Kildare,,295000.0,0,0,0,,2014,4
2024-01-19,"6 MARLBOROUGH MEWS, NORTH CIRCULAR RD, DUBLIN",Dublin,D07HH04,478571.42,0,0,0,,2024,1
2024-04-25,"16 MEADOW COURT, CLONROAD, ENNIS",Clare,V95DK5Y,215000.0,0,0,0,,2024,4
2025-07-25,"30 ST MARY'S HEIGHTS, DONORE, CO MEATH",Meath,A92V6XA,220000.0,1,0,0,,2025,7
2024-09-27,"MEELICK HOUSE, PORTLAOISE, CO LAOIS",Laois,R32WPN0,443750.0,0,0,0,,2024,9
2016-08-19,"63 CABRA DR, CABRA, DUBLIN",Dublin,,440000.0,0,0,0,,2016,8
2020-10-02,"1 ROSEWOOD RISE, BANDON, CORK",Cork,,290000.0,0,0,0,,2020,10
2015-11-26,"CAPPANAPARKA WEST, ADRIGOLE, BEARA",Cork,,180000.0,0,0,0,,2015,11
2016-09-29,"12 GLENMALURE SQ, MILLTOWN, DUBLIN 6",Dublin,,290000.0,0,0,0,,2016,9
2018-12-20,"56 RAILWAY RD, CLONGRIFFIN, DUBLIN 13",Dublin,,320000.0,0,0,0,,2018,12
2014-03-24,"ST CATHERINES, CONIGAR, MUNGRET",Limerick,,100000.0,0,0,0,,2014,3
2020-05-15,"87 THE PADDOCKS, PROUDSTOWN RD, NAVAN",Meath,,215000.0,0,0,0,,2020,5
2012-03-15,"1 Swiftbrook Drive, Tallaght",Dublin,,29500.0,0,0,0,,2012,3
2010-12-16,"52 Rathsillan, Carlow Road, Tullow",Carlow,,127754.0,0,1,1,greater than or equal to 38 sq metres and less than 125 sq metres,2010,12
2015-03-20,"27 BALLYRAINE HALLS, LETTERKENNY, DONEGAL",Donegal,,56450.33,0,0,0,,2015,3
2018-04-27,"24 CONNOLLY AVE, TRIM RD, NAVAN",Meath,,189000.0,0,0,0,,2018,4
2024-06-14,"135 STRAND RD, SANDYMOUNT, DUBLIN 4",Dublin,D04H223,2010000.0,0,0,0,,2024,6
2023-10-31,"5 CRESCENT AVE, LIMERICK, LIMERICK",Limerick,V94EH7Y,415000.0,0,0,0,,2023,10
2018-10-25,"93 FARRAN PARK, WATERFORD, WATERFORD",Waterford,,50000.0,1,0,0,,2018,10
2018-05-29,"40 St Edmund&#039;s Grove, Loman&#039;s Road",Dublin,,420000.0,0,0,1,greater than or equal to 38 sq metres and less than 125 sq metres,2018,5
2018-04-03,"10 LEEVIEW TERRACE, BLARNEY STREET, CORK",Cork,,45000.0,0,0,0,,2018,4
2022-11-16,"27 MERCERS ROAD, MERCER VALE, CHERRYWOOD",Dublin,D18KT5D,563876.65,0,1,1,,2022,11
2019-05-10,"10 ARD NA MARA, THE WOOD, DINGLE",Kerry,,325000.0,0,0,0,,2019,5
2019-04-11,"CONVENT HOUSE, COCK HILL, CAVAN",Cavan,,256000.0,0,0,0,,2019,4
2023-01-04,"LISLEA, BALLINALEE, CO. LONGFORD",Longford,N39P6C2,300000.0,0,0,0,,2023,1
2023-09-21,"1 SANDHILL GROVE, KILMORE, WEXFORD",Wexford,Y35FF22,295000.0,0,0,0,,2023,9
2020-10-30,"3 Cualanor Crescent, Cualanor, Upper Glenageary Road",Dublin,,722466.96,0,1,1,,2020,10
2022-03-03,"CEOL NA MARA, JOHNSTOWN, DUNLEER",Louth,,78000.0,0,0,0,,2022,3
2010-07-23,"2 Beechside Walk, Riverchapel, Gorey",Wexford,,86000.0,0,0,0,,2010,7
2020-02-26,"APARTMENT 20, DILLONS COURT, CHURCH LANE",Leitrim,,40000.0,0,0,0,,2020,2
2022-10-13,"10 ARDCULLEN, HOLLYHILL, CORK",Cork,T23FX7E,260000.0,0,0,0,,2022,10
2013-12-23,"Apt 4 JC Conneelys Bar, The Square, Clifden",Galway,,21000.0,0,1,1,greater than or equal to 38 sq metres and less than 125 sq metres,2013,12
2010-12-15,"Moneydarrag, Gleneely",Donegal,,154500.0,0,0,0,,2010,12
2015-02-27,"8 BEACON HILL, FAHAN, DONEGAL",Donegal,,190000.0,0,0,0,,2015,2
2018-09-28,"31 ELLENSBOROUGH GRANGE, KILTIPPER RD, DUBLIN 24",Dublin,,370000.0,0,0,0,,2018,9
2024-07-19,"23 WHITES VILLAS, DALKEY, DUBLIN",Dublin,A96ED00,730000.0,0,0,0,,2024,7
2023-12-04,"15 Chancel Way, Newcastle, Co Wicklow",Wicklow,,436123.34,0,1,1,,2023,12
2023-02-24,"59 LEINSTER AVE, NORTH STRAND, DUBLIN 3",Dublin,D03TD70,420000.0,0,0,0,,2023,2
2017-03-30,"14 MARINO PARK, FAIRVIEW, DUBLIN 3",Dublin,,415150.0,0,0,0,,2017,3
2021-10-05,"22 RIVERVIEW, MELL, DROGHEDA",Louth,A92Y466,250000.0,0,0,0,,2021,10
2020-01-24,"MOYVORE, MULLINGAR, CO WESTMETH",Westmeath,,400000.0,0,0,0,,2020,1
2016-05-30,"24 ALLOWHILL, FREEMOUNT, CHARLEVILLE",Cork,,50000.0,0,0,0,,2016,5
2024-06-18,"58 Chapel Hill, Chapel Lane, Garristown",Dublin,,418502.2,0,1,1,,2024,6
2019-10-04,"12 The Park, Heatherside, Vale Road",Wicklow,,225000.0,1,1,1,,2019,10
2020-07-03,"8 CHAPELWOOD AVE, HOLLYSTOWN, DUBLIN 15",Dublin,,391830.0,0,0,0,,2020,7
2023-08-21,"TIGH NA TUAIRE, BUNNAHEVNA MORE, CORRANDULLA",Galway,H91V8N1,480000.0,0,0,0,,2023,8
2014-12-12,"10 Cambridge Park, Ringsend",Dublin,,275000.0,0,0,0,,2014,12
2019-07-19,"113 GRACEDIEU RD, WATERFORD, WATERFORD",Waterford,,154000.0,0,0,0,,2019,7
2016-04-08,"Apartment No.4 Willowbrook Centre, Bellaghy, Charlestown",Sligo,,17621.0,0,1,1,less than 38 sq metres,2016,4
2020-11-26,"98 ABBOTSTOWN AVE, FINGLAS, DUBLIN 11",Dublin,,180000.0,0,0,0,,2020,11
2015-09-16,"MULRANE, GRENAGH, CORK",Cork,,150000.0,0,0,0,,2015,9
2022-10-28,"52 HAZELWOOD, BRIDGETOWN, CO WEXFORD",Wexford,Y35D923,157500.0,0,0,0,,2022,10
2018-10-03,"LETTERBARROW, DONEGAL",Donegal,,120000.0,0,0,0,,2018,10
2020-10-23,"CAMIRA, MOUNTMELLICK, LAOIS",Laois,,168000.0,0,0,0,,2020,10
2020-03-03,"181 RATH LODGE, ASHBOURNE, MEATH",Meath,,240000.0,0,0,0,,2020,3
2022-05-18,"7 THE SIDINGS, BEECH GROVE, LAYTOWN",Meath,A92E125,205000.0,0,0,0,,2022,5
2022-03-14,"3 LIGHTHOUSE WAY, KILLEA, DUNMORE EAST",Waterford,X91RR5C,395000.0,0,0,0,,2022,3
2018-12-06,"BOUGH, COOTEHILL, CO CAVAN",Cavan,,95000.0,0,0,0,,2018,12
2022-10-28,"Apartment no. 323, Blackwood Square, Northwood",Dublin,,177391.19,0,1,1,,2022,10
2022-01-20,"9 ARDAN NA MARA, SEAFIELD, YOUGHAL",Cork,P36FD29,250000.0,0,0,0,,2022,1
2013-09-26,"No. 4 Marconi Crescent, Honeypark, Dun Laoghaire",Dublin,,427312.76,0,1,1,greater than 125 sq metres,2013,9
2016-12-16,"35 CLEVEDON LOWER, KILMONEY RD LOWER, CARRIGALINE",Cork,,228000.0,0,0,0,,2016,12
2012-04-26,"Kilcormick, Ferns",Wexford,,65000.0,0,0,0,,2012,4
2023-08-29,"22 RUSH HALL, SHANNON RD MOUNTRATH, LAOIS",Laois,R32FP11,185000.0,0,0,0,,2023,8
2021-11-16,"ERINDALE, KINGSCOURT, COUNTY CAVAN",Cavan,,185000.0,0,0,0,,2021,11
2022-11-30,"10 ELMORE LAWNS, OMEATH, LOUTH",Louth,A91P98F,255000.0,0,0,0,,2022,11
2018-01-19,"CLAREVILLE, 32 CLONROAD, ENNIS",Clare,,124250.0,0,0,0,,2018,1
2024-06-17,"MOYTURA, KILMACTRANNY, BOYLE",Roscommon,,141000.0,0,0,0,,2024,6
2017-09-29,"19 GARNISH SQ, WATERVILLE, BLANCHARDSTOWN",Dublin,,234000.0,0,0,0,,2017,9
2014-06-23,"9 BLOCK 32 MARRSFIELD AVE, CLONGRIFFIN, DUBLIN 13",Dublin,,101923.07,0,0,0,,2014,6
2016-07-19,"DRUMNACOOL, VIA BOYLE, SLIGO",Sligo,,30000.0,0,0,0,,2016,7
2014-09-09,"20 ROSSE COURT RISE, BALGADDY RD, LUCAN",Dublin,,104000.0,0,0,0,,2014,9
2015-03-20,"35 SEAPOINT COURT, SEAPOINT RD, BRAY",Wicklow,,295000.0,0,0,0,,2015,3
2025-09-19,"159 Clochan, Kilmeaden",Waterford,,305749.0,0,1,1,,2025,9
2013-01-22,"1 Parklands, Glenconnor, Clonmel",Tipperary,,140000.0,0,1,1,greater than 125 sq metres,2013,1
2015-01-13,"16 THE WATERFRONT, LYNCHS QUAY, COBH",Cork,,45000.0,0,0,0,,2015,1
2013-09-27,"27 Seasons Park, Newtownmountkennedy, Co Wicklow",Wicklow,,195000.0,0,0,0,,2013,9
2021-09-01,"10 MOYLARAGH AVE, BALBRIGGAN, COUNTY DUBLIN",Dublin,K32T297,142000.0,0,0,0,,2021,9
2015-12-16,"5 ROCHFORD MANOR, GRAIGUECULLEN, CARLOW",Carlow,,200000.0,0,0,0,,2015,12
2017-06-30,"18 PEMBROKE HEIGHTS, PEMBROKE WOOD, PASSAGE WEST",Cork,,280000.0,0,0,0,,2017,6
2024-05-31,"Apartment 180 De Verdon Place, Malahide Road, Co. Dublin",Dublin,,306198.24,1,1,1,,2024,5
2012-07-12,"264 Navan Road, Cabra",Dublin,,423000.0,0,0,0,,2012,7
2019-03-20,"ST KEVINS, COOLICKA, DONOUGHMORE",Cork,,220000.0,0,0,0,,2019,3
2023-02-21,"APT 16 ORCHARD HALL, HAMILTON PARK, CASTLEKNOCK",Dublin,D15KX4V,395500.0,0,0,0,,2023,2
2014-12-12,"18 BURROW COURT, PORTMARNOCK, DUBLIN",Dublin,,700000.0,0,0,0,,2014,12
2014-05-13,"Keenaghan, Ballymote",Sligo,,125000.0,0,0,0,,2014,5
2020-07-30,"2 SEACOURT, NEWCASTLE, WICKLOW",Wicklow,,252500.0,0,0,0,,2020,7
2024-04-09,"40 VENETIAN HALL, 276 HOWTH RD, KILLESTER DUBLIN 5",Dublin,D05X582,373000.0,0,0,0,,2024,4
2013-03-05,"122 Meadowbrook, athlone",Westmeath,,6500.0,0,0,0,,2013,3
2011-02-03,"7 Marino Heights, Bantry",Cork,,200000.0,1,0,0,,2011,2
2024-10-23,"NO 1 COACH ROAD, DUNMANWAY, CO CORK",Cork,P47X663,122500.0,0,0,0,,2024,10
2021-08-17,"No. 10 Bellfield Park, Dublin Road, Dundalk",Louth,,286343.6,0,1,1,,2021,8
2021-05-17,"117 CEDAR BROOK AVE, CHERRY ORCHARD, DUBLIN 10",Dublin,D10D117,182500.0,0,0,0,,2021,5
2021-03-11,"4 CIRCULAR ROAD, ENNISTYMON, CO CLARE",Clare,,157000.0,0,0,0,,2021,3
2018-12-20,"25 Ardan, Borrisokane",Tipperary,,175000.0,1,1,1,,2018,12
2023-09-26,"26 WILLOW BANK VIEW, NASHS BOREEN  FAIR HILL, CORK",Cork,T23RH51,126000.0,0,0,0,,2023,9
2014-02-21,"15 Glenmore wood, Dublin road, Mullingar",Westmeath,,154140.0,0,1,1,greater than or equal to 38 sq metres and less than 125 sq metres,2014,2
2014-06-17,"62 MOUNT PROSPECT DR, CLONTARF, DUBLIN 3",Dublin,,541000.0,0,0,0,,2014,6
2017-04-27,"9 ALDERGROVE, NAAS, CO KILDARE",Kildare,,303964.0,0,1,1,greater than or equal to 125 sq metres,2017,4
2019-09-10,"2 Templeville, Punches Cross, Ballincurra",Limerick,,327313.0,0,1,1,,2019,9
2025-02-10,"9 FERNCOURT DR, FIRHOUSE, DUBLIN 24",Dublin,D24W4C9,503000.0,0,0,0,,2025,2
2016-04-18,"APT 3, 68B YELLOW RD, WATERFORD",Waterford,,70000.0,0,0,0,,2016,4
2013-08-01,"9 Alma Road, Monkstown",Dublin,,2205000.0,0,0,0,,2013,8
2016-05-05,"COOLMUCKBANE, MONAGHAN",Monaghan,,200000.0,0,0,0,,2016,5
2015-03-31,"CREGG, ROSSES POINT, SLIGO",Sligo,,272000.0,0,0,0,,2015,3
2021-06-10,"3 THE COURT YARD, TRINITY STREET, DROGHEDA",Louth,A92Y670,135000.0,0,0,0,,2021,6
2015-09-04,"BREE, MALIN HEAD, DONEGAL",Donegal,,65000.0,0,0,0,,2015,9
2011-10-27,"34 Beach Road, Sandymount",Dublin,,535000.0,0,0,0,,2011,10
2016-12-14,"83 ARD NA SIDHE, CAHERSLEE, TRALEE",Kerry,,265000.0,0,0,0,,2016,12
2023-08-15,"TY MELYN, KNOCKANEAN, TULLA RD",Clare,V95D2C2,380000.0,0,0,0,,2023,8
2025-07-24,"COOLEENS, CHARLEVILLE, CORK",Cork,,355000.0,0,0,0,,2025,7
2010-06-10,"100 Limekiln Wood, Limekiln, Navan",Meath,,195000.0,0,0,0,,2010,6
2020-04-17,"104 THE BEECH, GRANGE HALL, GRANGE RD DUBLIN 16",Dublin,,309000.0,0,0,0,,2020,4
2018-10-31,"5 ST MARYS COTTAGES, DROGHEDA, LOUTH",Louth,,248000.0,0,0,0,,2018,10
2022-12-07,"No. 16 Newtown View, Tramore",Waterford,,436012.0,0,1,1,,2022,12
2025-04-29,"2 Castle Grove Gardens, Ballygarth Road, Julianstown",Meath,,330396.48,0,1,1,,2025,4
2022-04-19,"339 HOWTH RD, RAHENY, DUBLIN 5",Dublin,D05TX28,735000.0,0,0,0,,2022,4
2018-11-27,"144 THE NORTHUMBERLANDS, LR MOUNT ST, DUBLIN 2",Dublin,,420000.0,0,0,0,,2018,11
2025-09-01,"14 FINNOE DR, BORRISOKANE, TIPPERARY",Tipperary,E45A660,250000.0,0,0,0,,2025,9
2020-11-20,"116 ARD AULIN, MUNGRET, LIMERICK",Limerick,,211000.0,0,0,0,,2020,11
2019-08-01,"53 CHAPEL LANE, SWORDS, DUBLIN",Dublin,,325000.0,0,0,0,,2019,8
2022-04-13,"92 Cluain Bui, Quinagh, Carlow",Carlow,,269604.0,0,1,1,,2022,4
2024-08-12,"UPPER MAIN ST, BALLYHAUNIS, MAIN ST",Mayo,F35YN12,122000.0,0,0,0,,2024,8
2022-11-25,"25 THE COURT LAKEPOINT PARK, MULLINGAR, WESTMEATH",Westmeath,N91P8P9,255000.0,0,0,0,,2022,11
2023-07-07,"SHINNAGH UPPER, RATHMORE, CO. KERRY",Kerry,P51E5R7,160000.0,0,0,0,,2023,7
2013-05-31,"Rathdrummin, Grangebellew, Drogheda",Louth,,70000.0,0,0,0,,2013,5
2013-09-20,"13 Tara Court Road, Navan",Meath,,108000.0,0,0,0,,2013,9
2025-09-03,"22 ST HELEN'S COURT, DUN LAOGHAIRE, CO DUBLIN",Dublin,A96R840,535000.0,0,0,0,,2025,9
2015-08-28,"25 MCGRATH PARK, BLACKROCK, CORK",Cork,,250000.0,0,0,0,,2015,8
2022-03-03,"25 CANNON ST, WATERFORD",Waterford,X91FYY8,142500.0,0,0,0,,2022,3
2017-07-03,"96 SHREWSBURY PARK, BALLSBRIDGE, DUBLIN 4",Dublin,,625000.0,0,0,0,,2017,7
2019-12-06,"APARTMENT 99, THE OLD DISTILLERY, BERESFORD STREET",Dublin,,315000.0,0,0,0,,2019,12
2018-04-20,"43 CLONLIFFE SQ, DISTILLERY RD, DUBLIN",Dublin,,210000.0,0,0,0,,2018,4
2022-11-17,"Units 1 - 24, Archers Wood Rise, Delgany",Wicklow,,9533040.0,0,1,1,,2022,11
2012-12-06,"1 St. Annes Terrace, Sligo",Sligo,,60000.0,0,0,0,,2012,12
